TC_ID;KATEGORIA;PODKATEGORIA;PRIORYTET;OPIS;REQUEST_streetName;REQUEST_buildingNumber;REQUEST_city;REQUEST_postalCode;EXPECTED_VerificationStatus;EXPECTED_streetName;EXPECTED_buildingNumber;EXPECTED_city;EXPECTED_postalCode;EXPECTED_province;EXPECTED_district;EXPECTED_commune;EXPECTED_streetProbability;EXPECTED_cityProbability;EXPECTED_postalCodeProbability;EXPECTED_combinedProbability;EXPECTED_postOfficeLocation;EXPECTED_isMultiFamily;UWAGI;RYZYKO_BLEDU
TC-248;Błędne dopasowanie;Wieloznaczność (3+ warianty);Low;Koluszki - Głowackiego os. vs ul.;Głowackiego;;Koluszki;;InVerification;Głowackiego;;Koluszki;;ŁÓDZKIE;łódzki wschodni;Koluszki;<0.7;<0.7;<0.7;<0.7;;false;Dane z powtorzenia - Koluszki: os. vs ul. Głowackiego;RYZYKO: Może automatycznie wybrać złą cechę
TC-249;Błędne dopasowanie;Wieloznaczność (3+ warianty);Low;Koluszki - Listopada os. vs ul. z numerem w NAZWA_2;Listopada;;Koluszki;;InVerification;Listopada;11;Koluszki;;ŁÓDZKIE;łódzki wschodni;Koluszki;<0.7;<0.7;<0.7;<0.7;;false;Dane z powtorzenia - Koluszki: os. vs ul. Listopada z numerem 11;RYZYKO: Może automatycznie wybrać złą cechę
TC-250;Błędne dopasowanie;Wieloznaczność (3+ warianty);Low;Koluszki - Piłsudskiego ul. vs pl. z różnymi NAZWA_2;Piłsudskiego;;Koluszki;;InVerification;Piłsudskiego;Marszałka Józefa;Koluszki;;ŁÓDZKIE;łódzki wschodni;Koluszki;<0.7;<0.7;<0.7;<0.7;;false;Dane z powtorzenia - Koluszki: ul. Marszałka vs pl. Marszałka Józefa;RYZYKO: Może automatycznie wybrać złą cechę i/lub zły wariant NAZWA_2
TC-086;Błędne dopasowanie;Wieloznaczność automatyczna;High;Automatyczne wybór z wieloznaczności - może wybrać złe;Dmowskiego;;Lublin;;InVerification;Dmowskiego;;Lublin;;LUBELSKIE;Lublin;Lublin;<0.7;<0.7;<0.7;<0.7;;false;Wieloznaczność ul. vs rondo - automatyczny wybór może być błędny;RYZYKO: Może automatycznie wybrać ul. zamiast rondo lub odwrotnie
TC-087;Błędne dopasowanie;Wieloznaczność automatyczna;High;Automatyczne wybór - może wybrać złe osiedle;Górna;;Tomaszów Mazowiecki;;InVerification;Górna;;Tomaszów Mazowiecki;;ŁÓDZKIE;tomaszowski;Tomaszów Mazowiecki;<0.7;<0.7;<0.7;<0.7;;false;Wieloznaczność ul. vs os. - automatyczny wybór może być błędny;RYZYKO: Może automatycznie wybrać os. zamiast ul. lub odwrotnie
TC-162;Błędne dopasowanie;Wieloznaczność miasta;High;Czernica - Jana Pawła II w 2 województwach (DOLNOŚLĄSKIE i POMORSKIE);Jana Pawła II;;Czernica;;InVerification;Jana Pawła II;;Czernica;;null;null;null;<0.5;<0.5;<0.5;<0.5;;false;Dane z powtorzenia - Czernica: pl. vs ul. Jana Pawła II w 2 województwach;RYZYKO: Może przypisać do złego województwa (DOLNOŚLĄSKIE vs POMORSKIE) i/lub wybrać złą cechę
TC-163;Błędne dopasowanie;Wieloznaczność miasta;High;Brzeziny - Jana Pawła II w 2 województwach (ŁÓDZKIE i ŚLĄSKIE);Jana Pawła II;;Brzeziny;;InVerification;Jana Pawła II;;Brzeziny;;null;null;null;<0.5;<0.5;<0.5;<0.5;;false;Dane z powtorzenia - Brzeziny: pl. vs ul. Jana Pawła II w 2 województwach;RYZYKO: Może przypisać do złego województwa (ŁÓDZKIE vs ŚLĄSKIE) i/lub wybrać złą cechę
TC-282;Błędne dopasowanie;Wieloznaczność miasta;High;Świdnica - Drzymały w 2 miejscowościach (DOLNOŚLĄSKIE i LUBUSKIE);Drzymały;;Świdnica;;InVerification;Drzymały;Michała;Świdnica;;null;null;null;<0.5;<0.5;<0.5;<0.5;;false;Dane z powtorzenia - Świdnica: pl. w DOLNOŚLĄSKIE vs ul. w LUBUSKIE;RYZYKO: Może przypisać do złego województwa (DOLNOŚLĄSKIE vs LUBUSKIE) i/lub wybrać złą cechę
TC-164;Błędne dopasowanie;Wieloznaczność miasta;High;Józefów - Piłsudskiego w 2 województwach (MAZOWIECKIE i LUBELSKIE);Piłsudskiego;;Józefów;;InVerification;Piłsudskiego;Marszałka;Józefów;;null;null;null;<0.5;<0.5;<0.5;<0.5;;false;Dane z powtorzenia - Józefów: 3 warianty Piłsudskiego w 2 województwach;RYZYKO: Może przypisać do złego województwa (MAZOWIECKIE vs LUBELSKIE) i/lub wybrać złą cechę
TC-090;Błędne dopasowanie;białe znaki;Medium;Dodatkowe białe znaki mogą prowadzić do błędnego dopasowania;  Lipowa  ;15;  Brodnica  ;87-300;Verified;Lipowa;15;Brodnica;87-300;KUJAWSKO-POMORSKIE;brodnicki;Brodnica;>0.9;>0.9;>0.9;>0.9;;false;Dodatkowe spacje - może dopasować do innego miasta jeśli nie są usunięte;RYZYKO: Może nie dopasować lub dopasować do złego jeśli białe znaki nie są obsłużone
TC-091;Błędne dopasowanie;białe znaki;Low;Wielokrotne spacje mogą prowadzić do błędnego dopasowania;Lipowa    15;Brodnica;87-300;Lipowa;InVerification;15;Brodnica;87-300;KUJAWSKO-POMORSKIE;brodnicki;Brodnica;>0.9;>0.9;>0.9;>0.9;;false;Verified;RYZYKO: Może być źle zinterpretowane jako część nazwy ulicy;
TC-056;Błędne dopasowanie;błąd w pisowni;Medium;Błąd w pisowni miasta - może dopasować do złego;Lipowa;;Brodnic;87-300;Verified;Lipowa;;Brodnica;87-300;KUJAWSKO-POMORSKIE;brodnicki;Brodnica;>0.85;>0.85;>0.8;>0.85;;false;Brak 'a' w nazwie - może dopasować do innego miasta;"RYZYKO: Może dopasować do miasta zaczynającego się na ""Brodnic"""
TC-057;Błędne dopasowanie;błąd w pisowni;Medium;Błąd w pisowni ulicy - może dopasować do złej;Lipow;15;Brodnica;87-300;Verified;Lipowa;15;Brodnica;87-300;KUJAWSKO-POMORSKIE;brodnicki;Brodnica;>0.85;>0.85;>0.8;>0.85;;false;Brak 'a' w nazwie ulicy - może dopasować do innej ulicy;"RYZYKO: Może dopasować do ulicy ""Lipow"" jeśli istnieje"
TC-058;Błędne dopasowanie;błąd w pisowni;Medium;Błąd w pisowni - może dopasować do podobnej ulicy;Marszałkowska;;Warszawa;00-001;Verified;Marszałkowska;;Warszawa;00-001;MAZOWIECKIE;Warszawa;Warszawa;>0.9;>0.95;>0.9;>0.9;;false;"Może dopasować do ""Marszałkowska"" zamiast ""Marszałkowska"" (różnica w literze)";RYZYKO: Może przypisać do ulicy o bardzo podobnej nazwie
TC-088;Błędne dopasowanie;case sensitivity;Medium;Wielkość liter może prowadzić do błędnego dopasowania;LIPOWA;15;BRODNICA;87-300;Verified;Lipowa;15;Brodnica;87-300;KUJAWSKO-POMORSKIE;brodnicki;Brodnica;>0.9;>0.9;>0.9;>0.9;;false;Wszystkie wielkie litery - może dopasować do innego miasta jeśli case-sensitive;RYZYKO: Może nie dopasować lub dopasować do złego jeśli case-sensitive
TC-089;Błędne dopasowanie;case sensitivity;Low;Mieszana wielkość liter może prowadzić do błędnego dopasowania;LiPoWa;15;BrOdNiCa;87-300;Verified;Lipowa;15;Brodnica;87-300;KUJAWSKO-POMORSKIE;brodnicki;Brodnica;>0.9;>0.9;>0.9;>0.9;;false;Mieszana wielkość liter - może dopasować do innego miasta;RYZYKO: Może nie dopasować lub dopasować do złego jeśli case-sensitive
TC-220;Błędne dopasowanie;delegatury;Medium;Łódź - przypisanie do złej delegatury (Górna vs Polesie vs Śródmieście);Jana Pawła II;;Łódź;;InVerification;Jana Pawła II;;Łódź;;ŁÓDZKIE;Łódź;Łódź;<0.5;<0.7;<0.5;<0.5;;false;Dane z powtorzenia - Łódź: al. w Górna i Polesie, pl. w Śródmieście;RYZYKO: Może przypisać do złej delegatury jeśli nie ma dodatkowych danych
TC-221;Błędne dopasowanie;delegatury;Medium;Łódź - przypisanie do złej delegatury dla ul. Struga;Struga;;Łódź;;InVerification;Struga;Andrzeja;Łódź;;ŁÓDZKIE;Łódź;Łódź;<0.5;<0.7;<0.5;<0.5;;false;Dane z powtorzenia - Łódź: ul. Struga w Polesie i Śródmieście;RYZYKO: Może przypisać do złej delegatury (Polesie vs Śródmieście)
TC-222;Błędne dopasowanie;delegatury;Medium;Łódź - przypisanie do złej delegatury dla ul. Legionów;Legionów;;Łódź;;InVerification;Legionów;;Łódź;;ŁÓDZKIE;Łódź;Łódź;<0.5;<0.7;<0.5;<0.5;;false;Dane z powtorzenia - Łódź: ul. Legionów w Polesie i Śródmieście;RYZYKO: Może przypisać do złej delegatury (Polesie vs Śródmieście)
TC-223;Błędne dopasowanie;delegatury;Medium;Łódź - przypisanie do złej delegatury dla al. Piłsudskiego;Piłsudskiego;;Łódź;;InVerification;Piłsudskiego;marsz. Józefa;Łódź;;ŁÓDZKIE;Łódź;Łódź;<0.5;<0.7;<0.5;<0.5;;false;Dane z powtorzenia - Łódź: al. Piłsudskiego w Śródmieście i Widzew;RYZYKO: Może przypisać do złej delegatury (Śródmieście vs Widzew)
TC-065;Błędne dopasowanie;nazwy z liczbami;Medium;Nazwa z liczbą może być źle zinterpretowana;700-lecia;;Brodnica;87-300;Verified;700-lecia;;Brodnica;87-300;KUJAWSKO-POMORSKIE;brodnicki;Brodnica;>0.9;>0.95;>0.9;>0.9;;false;"Nazwa ""700-lecia"" - może być źle zinterpretowana jako data lub numer";"RYZYKO: Może dopasować do ulicy ""700"" lub ""lecia"" osobno"
TC-066;Błędne dopasowanie;nazwy z liczbami;Medium;Nazwa z liczbą rzymską może być źle zinterpretowana;3 Maja;;Bolesławiec;;Verified;Konstytucji 3 Maja;;Bolesławiec;;DOLNOŚLĄSKIE;bolesławiecki;Bolesławiec;>0.8;>0.9;>0.8;>0.8;;false;"3 Maja vs ""Konstytucji 3 Maja"" - może dopasować do złej ulicy";"RYZYKO: Może dopasować do ""Konstytucji 3 Maja"" zamiast ""3 Maja"" lub odwrotnie"
TC-081;Błędne dopasowanie;podobieństwo;Medium;Algorytm podobieństwa może dopasować do złego;Lipow;15;Brodnica;87-300;Verified;Lipowa;15;Brodnica;87-300;KUJAWSKO-POMORSKIE;brodnicki;Brodnica;>0.85;>0.9;>0.8;>0.85;;false;"Błąd w pisowni ""Lipow"" - algorytm podobieństwa może dopasować do złej ulicy";"RYZYKO: Może dopasować do ulicy ""Lipow"" jeśli istnieje, zamiast ""Lipowa"""
TC-082;Błędne dopasowanie;podobieństwo;Medium;Algorytm podobieństwa może dopasować do złego miasta;Brodnic;15;Lipowa;87-300;Verified;Brodnica;15;Lipowa;87-300;KUJAWSKO-POMORSKIE;brodnicki;Brodnica;>0.9;>0.85;>0.8;>0.85;;false;"Błąd w pisowni miasta ""Brodnic"" - może dopasować do innego miasta";"RYZYKO: Może dopasować do miasta zaczynającego się na ""Brodnic"""
TC-083;Błędne dopasowanie;podobieństwo;Medium;Zbyt wysokie podobieństwo - może dopasować do złego;Marszałkowsk;15;Warszawa;00-001;Verified;Marszałkowska;15;Warszawa;00-001;MAZOWIECKIE;Warszawa;Warszawa;>0.85;>0.95;>0.9;>0.9;;false;"Brak 'a' w ""Marszałkowsk"" - może dopasować do innej ulicy o podobnej nazwie";"RYZYKO: Może dopasować do ulicy ""Marszałkowsk"" jeśli istnieje"
TC-069;Błędne dopasowanie;polskie znaki;Medium;Polskie znaki mogą być źle zinterpretowane;Łąkowa;;Zakrzewo;87-700;Verified;Łąkowa;;Zakrzewo;87-700;KUJAWSKO-POMORSKIE;aleksandrowski;Zakrzewo;>0.9;>0.9;>0.9;>0.9;;false;"Łąkowa - może być źle zinterpretowana jako ""Lakowa"" bez znaku";"RYZYKO: Może dopasować do ulicy ""Lakowa"" jeśli istnieje (bez polskiego znaku)"
TC-070;Błędne dopasowanie;polskie znaki;Low;Polskie znaki w mieście mogą być źle zinterpretowane;Długa;;Łódź;;Verified;Długa;;Łódź;;ŁÓDZKIE;Łódź;Łódź;>0.9;>0.95;>0.9;>0.9;;false;"Łódź - może być źle zinterpretowana jako ""Lodz"" bez znaku";"RYZYKO: Może przypisać do miasta ""Lodz"" jeśli istnieje"
TC-063;Błędne dopasowanie;skróty;Medium;Skrót może być źle rozszyfrowany;PCK;;Brodnica;87-300;Verified;PCK;;Brodnica;87-300;KUJAWSKO-POMORSKIE;brodnicki;Brodnica;>0.9;>0.95;>0.9;>0.9;;false;Skrót PCK - może być źle rozszyfrowany jako inna ulica;"RYZYKO: Może dopasować do ulicy zawierającej ""PCK"" w innej formie"
TC-064;Błędne dopasowanie;skróty;Medium;Skrót ul. może być źle zinterpretowany;ul. Marszałkowska;;Warszawa;00-001;Verified;Marszałkowska;;Warszawa;00-001;MAZOWIECKIE;Warszawa;Warszawa;>0.9;>0.95;>0.9;>0.9;;false;ul. w nazwie ulicy - może być źle zinterpretowane;"RYZYKO: Może traktować ""ul."" jako część nazwy zamiast cechy"
TC-084;Błędne dopasowanie;threshold;Medium;Zbyt niski threshold - może dopasować do złego;Lipowa;15;Brodnica;87-300;Verified;Lipowa;15;Brodnica;87-300;KUJAWSKO-POMORSKIE;brodnicki;Brodnica;>0.9;>0.9;>0.9;>0.9;;false;Jeśli threshold jest zbyt niski, może dopasować do innego miasta z ul. Lipową;RYZYKO: Może zaakceptować dopasowanie z niskim prawdopodobieństwem
TC-085;Błędne dopasowanie;threshold;Medium;Zbyt wysoki threshold - może odrzucić poprawne;Lipowa;15;Brodnica;87-300;Verified;Lipowa;15;Brodnica;87-300;KUJAWSKO-POMORSKIE;brodnicki;Brodnica;>0.9;>0.9;>0.9;>0.9;;false;Jeśli threshold jest zbyt wysoki, może odrzucić poprawne dopasowanie;RYZYKO: Może odrzucić poprawne dopasowanie z powodu zbyt wysokiego progu
TC-067;Błędne dopasowanie;wielosłowność;Medium;Ulica z wieloma słowami - może dopasować częściowo;Powstańców Wielkopolskich;;Brodnica;87-300;Verified;Powstańców Wielkopolskich;;Brodnica;87-300;KUJAWSKO-POMORSKIE;brodnicki;Brodnica;>0.9;>0.95;>0.9;>0.9;;false;Długa nazwa - może dopasować tylko do części;"RYZYKO: Może dopasować do ""Powstańców"" lub ""Wielkopolskich"" osobno"
TC-068;Błędne dopasowanie;wielosłowność;Medium;Miasto z wieloma słowami - może dopasować częściowo;Długa;;Biała Podlaska;;Verified;Długa;;Biała Podlaska;;LUBELSKIE;Biała Podlaska;Biała Podlaska;>0.9;>0.9;>0.8;>0.9;;false;"Biała Podlaska - może dopasować tylko do ""Biała"" lub ""Podlaska""";"RYZYKO: Może przypisać do miasta ""Biała"" lub ""Podlaska"" jeśli istnieją"
TC-028;Edge Case;Ogólne;Highest;Puste wszystkie pola;;;;null;NotVerified;null;null;null;null;null;null;0;0;0;0;;false;NotVerified;;
TC-029;Edge Case;Ogólne;Low;Tylko City;null;;Warszawa;;PartiallyVerified;null;;Warszawa;;MAZOWIECKIE;Warszawa;Warszawa;0;>0.9;0;<0.5;;false;Brak ulicy - częściowa weryfikacja;
TC-030;Edge Case;Ogólne;Low;Tylko Street;Marszałkowska;;;;NotVerified;Marszałkowska;null;null;null;>0.5;0;0;<0.3;;false;NotVerified;Brak miasta - nie można zweryfikować;;;
TC-031;Edge Case;Ogólne;Low;Polskie znaki diakrytyczne - Łódź;Piotrkowska;;Łódź;;Verified;Piotrkowska;;Łódź;;ŁÓDZKIE;Łódź;Łódź;>0.9;>0.95;>0.8;>0.9;;false;Zachowanie polskich znaków;
TC-032;Edge Case;Ogólne;Low;Polskie znaki w ulicy - Warszawa;Żurawia;;Warszawa;;Verified;Żurawia;;Warszawa;;MAZOWIECKIE;Warszawa;Warszawa;>0.9;>0.95;>0.8;>0.9;;false;Polskie znaki w nazwie ulicy;
TC-033;Edge Case;Ogólne;Low;Miasto z wieloma słowami;Biała Podlaska;Dmowskiego;;Biała Podlaska;NotVerified;;Dmowskiego;;Biała Podlaska;;LUBELSKIE;Biała Podlaska;Biała Podlaska;<0.7;<0.7;<0.7;<0.7;;Miasto z wieloma słowami;
TC-034;Edge Case;Ogólne;Low;Ulica z wieloma słowami;Krakowskie Przedmieście;;Lublin;20-001;Verified;Krakowskie Przedmieście;;Lublin;20-001;LUBELSKIE;Lublin;Lublin;>0.9;>0.95;>0.9;>0.9;;false;Długa nazwa ulicy;
TC-023;Enrich Address;Ogólne;Highest;Pełne wzbogacenie - Brodnica;Długa;;Brodnica;87-300;Verified;Długa;;Brodnica;87-300;KUJAWSKO-POMORSKIE;brodnicki;Brodnica;>0.9;>0.95;>0.9;>0.9;LUBELSKIE;false;Wszystkie pola administracyjne powinny być wypełnione;
TC-024;Enrich Address;Ogólne;High;Gmina wiejska - Zakrzewo;Kujawska;;Zakrzewo;87-700;Verified;Kujawska;;Zakrzewo;87-700;KUJAWSKO-POMORSKIE;aleksandrowski;Zakrzewo;>0.9;>0.9;>0.9;>0.9;;false;Dane z Ulic_Adresowy.csv - gmina wiejska;
TC-003;Normalizacja;City;High;Jednoznaczne dopasowanie miasta;Marszałkowska;;Warszawa;00-001;Verified;Marszałkowska;;Warszawa;00-001;MAZOWIECKIE;Warszawa;Warszawa;>0.9;>0.95;>0.9;>0.9;;false;Dane z Ulic_Adresowy.csv - Brodnica;
TC-004;Normalizacja;City;High;Miasto z małymi literami;Długa;;brodnica;87-300;Verified;Długa;;Brodnica;87-300;KUJAWSKO-POMORSKIE;brodnicki;Brodnica;>0.9;>0.95;>0.9;>0.9;;false;Dane z Ulic_Adresowy.csv - Brodnica, ul. Długa;
TC-005;Normalizacja;City;High;Miasto z błędem ortograficznym;Marszałkowska;;Warszwa;00-001;Verified;Marszałkowska;;Warszawa;00-001;MAZOWIECKIE;Warszawa;Warszawa;>0.8;>0.85;>0.8;>0.8;;false;Podobieństwo - brak 'a';
TC-018;Normalizacja;PostalCode;Highest;Poprawny kod pocztowy;Marszałkowska;;Warszawa;00-001;Verified;Marszałkowska;;Warszawa;00-001;MAZOWIECKIE;Warszawa;Warszawa;>0.9;>0.95;>0.95;>0.9;;false;Format z myślnikiem;
TC-019;Normalizacja;PostalCode;High;Kod bez myślnika;Marszałkowska;;Warszawa;00001;Verified;Marszałkowska;;Warszawa;00-001;MAZOWIECKIE;Warszawa;Warszawa;>0.9;>0.95;>0.9;>0.9;;false;Powinien być znormalizowany do formatu z myślnikiem;
TC-020;Normalizacja;PostalCode;High;Kod ze spacją;Marszałkowska;;Warszawa;00 001;Verified;Marszałkowska;;Warszawa;00-001;MAZOWIECKIE;Warszawa;Warszawa;>0.9;>0.95;>0.9;>0.9;;false;Spacja zamiast myślnika;
TC-021;Normalizacja;PostalCode;High;Kod niepasujący do ulicy;Marszałkowska;;Warszawa;11-222;InVerification;Marszałkowska;;Warszawa;11-222;MAZOWIECKIE;Warszawa;Warszawa;<0.5;>0.9;<0.3;<0.5;;false;Kod pocztowy nie pasuje do ulicy;
TC-013;Normalizacja;Street;High;Jednoznaczna ulica - Brodnica;Długa;;Brodnica;87-300;Verified;Długa;;Brodnica;87-300;KUJAWSKO-POMORSKIE;brodnicki;Brodnica;>0.9;>0.95;>0.9;>0.9;;false;Dane z Ulic_Adresowy.csv - Brodnica, ul. Długa (SYM_UL: 03839);
TC-014;Normalizacja;Street;High;Ulica z NAZWA_2 - Brodnica;Janaszka;;Brodnica;87-300;Verified;Janaszka;Jana;Brodnica;87-300;KUJAWSKO-POMORSKIE;brodnicki;Brodnica;>0.9;>0.95;>0.9;>0.9;;false;Dane z Ulic_Adresowy.csv - Brodnica, ul. Janaszka Jana (SYM_UL: 07144);
TC-015;Normalizacja;Street;High;Ulica z numerem w nazwie - Brodnica;700-lecia;;Brodnica;87-300;Verified;700-lecia;;Brodnica;87-300;KUJAWSKO-POMORSKIE;brodnicki;Brodnica;>0.9;>0.95;>0.9;>0.9;;false;Dane z Ulic_Adresowy.csv - Brodnica, ul. 700-lecia (SYM_UL: 00072);
TC-016;Normalizacja;Street;High;Ulica z wieloma słowami - Brodnica;Powstańców Wielkopolskich;;Brodnica;87-300;Verified;Powstańców Wielkopolskich;;Brodnica;87-300;KUJAWSKO-POMORSKIE;brodnicki;Brodnica;>0.9;>0.95;>0.9;>0.9;;false;Dane z Ulic_Adresowy.csv - Brodnica, ul. Powstańców Wielkopolskich (SYM_UL: 17377);
TC-017;Normalizacja;Street;High;Ulica z skrótem - Brodnica;PCK;;Brodnica;87-300;Verified;PCK;;Brodnica;87-300;KUJAWSKO-POMORSKIE;brodnicki;Brodnica;>0.9;>0.95;>0.9;>0.9;;false;Dane z Ulic_Adresowy.csv - Brodnica, ul. PCK (SYM_UL: 15905);
TC-481;Normalizacja;Street;High;"Ulica z cechą w nazwie - Górzno: ""Rynek"" powinno być rozpoznane jako ""rynek Rynek""";Rynek;;Górzno;;Verified;rynek Rynek;;Górzno;;;;;>0.9;>0.9;>0.9;>0.9;;false;"Ulica ""Rynek"" w Górzno powinna mieć cechę ""rynek""";
TC-482;Normalizacja;Street;High;"Ulica z cechą w nazwie - Jabłonowo Pomorskie: ""Rynek"" powinno być rozpoznane jako ""rynek Rynek""";Rynek;;Jabłonowo Pomorskie;;Verified;rynek Rynek;;Jabłonowo Pomorskie;;;;;>0.9;>0.9;>0.9;>0.9;;false;"Ulica ""Rynek"" w Jabłonowo Pomorskie powinna mieć cechę ""rynek""";
TC-483;Normalizacja;Street;High;"Ulica z cechą w nazwie - Bolesławiec: ""Rynek"" powinno być rozpoznane jako ""rynek Rynek""";Rynek;;Bolesławiec;;Verified;rynek Rynek;;Bolesławiec;;;;;>0.9;>0.9;>0.9;>0.9;;false;"Ulica ""Rynek"" w Bolesławiec powinna mieć cechę ""rynek""";
TC-484;Normalizacja;Street;High;"Ulica z cechą w nazwie - Nowogrodziec: ""Rynek"" powinno być rozpoznane jako ""rynek Rynek""";Rynek;;Nowogrodziec;;Verified;rynek Rynek;;Nowogrodziec;;;;;>0.9;>0.9;>0.9;>0.9;;false;"Ulica ""Rynek"" w Nowogrodziec powinna mieć cechę ""rynek""";
TC-485;Normalizacja;Street;High;"Ulica z cechą w nazwie - Brzeźnio: ""al. 3 Maja"" powinno być rozpoznane jako ""al. al. 3 Maja""";al. 3 Maja;;Brzeźnio;;Verified;al. al. 3 Maja;;Brzeźnio;;;;;>0.9;>0.9;>0.9;>0.9;;false;"Ulica ""al. 3 Maja"" w Brzeźnio powinna mieć cechę ""al.""";
TC-486;Normalizacja;Street;High;"Ulica z cechą w nazwie - Niemcza: ""Rynek"" powinno być rozpoznane jako ""rynek Rynek""";Rynek;;Niemcza;;Verified;rynek Rynek;;Niemcza;;;;;>0.9;>0.9;>0.9;>0.9;;false;"Ulica ""Rynek"" w Niemcza powinna mieć cechę ""rynek""";
TC-487;Normalizacja;Street;High;"Ulica z cechą w nazwie - Sieradz: ""Droga Brzezińska"" powinno być rozpoznane jako ""droga Droga Brzezińska""";Droga Brzezińska;;Sieradz;;Verified;droga Droga Brzezińska;;Sieradz;;;;;>0.9;>0.9;>0.9;>0.9;;false;"Ulica ""Droga Brzezińska"" w Sieradz powinna mieć cechę ""droga""";
TC-488;Normalizacja;Street;High;"Ulica z cechą w nazwie - Konopnica: ""Rynek"" powinno być rozpoznane jako ""rynek Rynek""";Rynek;;Konopnica;;Verified;rynek Rynek;;Konopnica;;;;;>0.9;>0.9;>0.9;>0.9;;false;"Ulica ""Rynek"" w Konopnica powinna mieć cechę ""rynek""";
TC-489;Normalizacja;Street;High;"Ulica z cechą w nazwie - Łaszczówka: ""Rynek"" powinno być rozpoznane jako ""rynek Rynek""";Rynek;;Łaszczówka;;Verified;rynek Rynek;;Łaszczówka;;;;;>0.9;>0.9;>0.9;>0.9;;false;"Ulica ""Rynek"" w Łaszczówka powinna mieć cechę ""rynek""";
TC-490;Normalizacja;Street;High;"Ulica z cechą w nazwie - Tyszowce: ""Rynek"" powinno być rozpoznane jako ""rynek Rynek""";Rynek;;Tyszowce;;Verified;rynek Rynek;;Tyszowce;;;;;>0.9;>0.9;>0.9;>0.9;;false;"Ulica ""Rynek"" w Tyszowce powinna mieć cechę ""rynek""";
TC-491;Normalizacja;Street;High;"Ulica z cechą w nazwie - Włodawa: ""Rynek"" powinno być rozpoznane jako ""rynek Rynek""";Rynek;;Włodawa;;Verified;rynek Rynek;;Włodawa;;;;;>0.9;>0.9;>0.9;>0.9;;false;"Ulica ""Rynek"" w Włodawa powinna mieć cechę ""rynek""";
TC-492;Normalizacja;Street;High;"Ulica z cechą w nazwie - Grabowiec: ""Rynek"" powinno być rozpoznane jako ""rynek Rynek""";Rynek;;Grabowiec;;Verified;rynek Rynek;;Grabowiec;;;;;>0.9;>0.9;>0.9;>0.9;;false;"Ulica ""Rynek"" w Grabowiec powinna mieć cechę ""rynek""";
TC-493;Normalizacja;Street;High;"Ulica z cechą w nazwie - Komarów-Osada: ""Rynek"" powinno być rozpoznane jako ""rynek Rynek""";Rynek;;Komarów-Osada;;Verified;rynek Rynek;;Komarów-Osada;;;;;>0.9;>0.9;>0.9;>0.9;;false;"Ulica ""Rynek"" w Komarów-Osada powinna mieć cechę ""rynek""";
TC-494;Normalizacja;Street;High;"Ulica z cechą w nazwie - Krasnobród: ""Rynek"" powinno być rozpoznane jako ""rynek Rynek""";Rynek;;Krasnobród;;Verified;rynek Rynek;;Krasnobród;;;;;>0.9;>0.9;>0.9;>0.9;;false;"Ulica ""Rynek"" w Krasnobród powinna mieć cechę ""rynek""";
TC-495;Normalizacja;Street;High;"Ulica z cechą w nazwie - Skierbieszów: ""Rynek"" powinno być rozpoznane jako ""rynek Rynek""";Rynek;;Skierbieszów;;Verified;rynek Rynek;;Skierbieszów;;;;;>0.9;>0.9;>0.9;>0.9;;false;"Ulica ""Rynek"" w Skierbieszów powinna mieć cechę ""rynek""";
TC-496;Normalizacja;Street;High;"Ulica z cechą w nazwie - Zwierzyniec: ""Rynek"" powinno być rozpoznane jako ""rynek Rynek""";Rynek;;Zwierzyniec;;Verified;rynek Rynek;;Zwierzyniec;;;;;>0.9;>0.9;>0.9;>0.9;;false;"Ulica ""Rynek"" w Zwierzyniec powinna mieć cechę ""rynek""";
TC-497;Normalizacja;Street;High;"Ulica z cechą w nazwie - Chełm: ""Droga Męczenników"" powinno być rozpoznane jako ""droga Droga Męczenników""";Droga Męczenników;;Chełm;;Verified;droga Droga Męczenników;;Chełm;;;;;>0.9;>0.9;>0.9;>0.9;;false;"Ulica ""Droga Męczenników"" w Chełm powinna mieć cechę ""droga""";
TC-498;Normalizacja;Street;High;"Ulica z cechą w nazwie - Jawor: ""Rynek"" powinno być rozpoznane jako ""rynek Rynek""";Rynek;;Jawor;;Verified;rynek Rynek;;Jawor;;;;;>0.9;>0.9;>0.9;>0.9;;false;"Ulica ""Rynek"" w Jawor powinna mieć cechę ""rynek""";
